method,lambda,n,gini_mean,gini_ci_low,gini_ci_high,max_min_ratio_mean,max_min_ratio_ci_low,max_min_ratio_ci_high,total_expected_production_mean,total_expected_production_ci_low,total_expected_production_ci_high,mean_entropy_mean,mean_entropy_ci_low,mean_entropy_ci_high
WEIGHTED_RANDOM,1.0,500,0.103025400231899,0.09807798765704785,0.10775758071399666,1.6973886395767974,1.645883751898901,1.755802502250072,1.3252777777777778,1.3093333333333335,1.3407791666666666,1.0770475496535594,1.063538047269445,1.0898159755108179
WEIGHTED_RANDOM,1.0833333333333333,500,0.103025400231899,0.09820046219922908,0.10809730770722807,1.6973886395767974,1.6478106649746453,1.752337127290709,1.3252777777777778,1.3091097222222223,1.341222222222222,1.0770475496535594,1.0637466279982848,1.0902816875813617
WEIGHTED_RANDOM,1.1666666666666665,500,0.103025400231899,0.0983729338492337,0.10804512128009865,1.6973886395767974,1.6441993379878634,1.7525070192851095,1.3252777777777778,1.3095555555555556,1.3411111111111111,1.0770475496535594,1.0638992508432583,1.0902904130800295
WEIGHTED_RANDOM,1.25,500,0.103025400231899,0.09793871847680263,0.10798653018017076,1.6973886395767974,1.6464180414853036,1.7520117322454378,1.3252777777777778,1.3093277777777779,1.3417222222222223,1.0770475496535594,1.064041853671191,1.089915413656889
WEIGHTED_RANDOM,1.3333333333333333,500,0.103025400231899,0.09805251284256085,0.10769949926704182,1.6973886395767974,1.6447987378879287,1.7551212128549125,1.3252777777777778,1.3088875000000002,1.341,1.0770475496535594,1.063777360097709,1.0905447265643078
WEIGHTED_RANDOM,1.4166666666666665,500,0.103025400231899,0.09804253816504534,0.10789127969498888,1.6973886395767974,1.6431835330108915,1.7550444864099177,1.3252777777777778,1.3097763888888891,1.341222222222222,1.0770475496535594,1.064101505047816,1.0899069526649316
WEIGHTED_RANDOM,1.5,500,0.103025400231899,0.09844008424420053,0.10799303468681819,1.6973886395767974,1.6441509526200064,1.7526873527448643,1.3252777777777778,1.3093319444444445,1.3408916666666668,1.0770475496535594,1.0638223291948927,1.0903904467907988
WEIGHTED_RANDOM,1.5833333333333333,500,0.103025400231899,0.0982724843068683,0.10785857449292569,1.6973886395767974,1.6440700374099155,1.7502874378304873,1.3252777777777778,1.3097736111111111,1.3405,1.0770475496535594,1.0641384504816953,1.0905097522257095
WEIGHTED_RANDOM,1.6666666666666665,500,0.103025400231899,0.09814364717459816,0.10779475262692426,1.6973886395767974,1.6445027481898475,1.7520128524259968,1.3252777777777778,1.3094444444444444,1.3414458333333332,1.0770475496535594,1.0636981914772703,1.090751765365088
WEIGHTED_RANDOM,1.75,500,0.103025400231899,0.09820569493681743,0.10786855003456752,1.6973886395767974,1.6491495240599612,1.7523776550444738,1.3252777777777778,1.3091652777777778,1.3406124999999998,1.0770475496535594,1.0638660244213176,1.0908083275780676
WEIGHTED_RANDOM,1.8333333333333333,500,0.103025400231899,0.09830045749734447,0.10781358436562677,1.6973886395767974,1.6466457613009624,1.7533337690489337,1.3252777777777778,1.3089444444444442,1.3412236111111109,1.0770475496535594,1.064295384485911,1.0901707997020706
WEIGHTED_RANDOM,1.9166666666666665,500,0.103025400231899,0.09816903878338641,0.10791152736571634,1.6973886395767974,1.645829148959056,1.749538623999839,1.3252777777777778,1.3092166666666665,1.3408333333333333,1.0770475496535594,1.0642604122945627,1.090445740098139
WEIGHTED_RANDOM,2.0,500,0.103025400231899,0.09826005649818283,0.10811016591764984,1.6973886395767974,1.6472036066921554,1.7556074469821972,1.3252777777777778,1.3089986111111112,1.3412777777777778,1.0770475496535594,1.0633726218270687,1.0904540561250817
