lineup_id,lineup,game_in_lineup,global_game_id,seed,input_slot,turn_order,color,agent,is_winner,rank,final_vp,public_vp,roads_built,settlements_built,cities_built,longest_road_length,has_longest_road,has_largest_army,knights_played,wood_in_hand,brick_in_hand,sheep_in_hand,wheat_in_hand,ore_in_hand,total_resources_in_hand,decide_calls,total_decide_s,avg_decide_ms,num_turns,game_duration_s,vp_std_game,vp_min_game,vp_range_game,vp_gini_game,vp_minus_table_mean,prod_gini_final,prod_max_min_ratio,turns_until_equalized
3,"AB,R,R",4,155,5,0,2,RED,AB,1,1,11,11,10,3,3,5,1,0,0,0,0,1,4,2,7,80,1.208402,15.105024,72,1.212755,4.242641,2,9,0.4,6.0,0.487395,22.75,-1
3,"AB,R,R",5,156,6,2,0,ORANGE,R,0,2,4,4,2,2,0,1,0,1,4,1,0,2,2,0,5,69,2e-05,0.00029,71,1.030175,3.399346,2,8,0.333333,-1.333333,0.47352,11.857143,-1
3,"AB,R,R",5,156,6,0,1,RED,AB,1,1,10,10,13,2,3,6,1,0,0,0,1,0,0,0,1,81,1.026165,12.668698,71,1.030175,3.399346,2,8,0.333333,4.666667,0.47352,11.857143,-1
3,"AB,R,R",5,156,6,1,2,BLUE,R,0,3,2,2,3,2,0,2,0,0,0,4,0,2,1,0,7,54,2.6e-05,0.000485,71,1.030175,3.399346,2,8,0.333333,-3.333333,0.47352,11.857143,-1
3,"AB,R,R",6,157,7,1,0,BLUE,R,0,2,4,4,5,0,2,2,0,0,1,2,0,1,4,0,7,96,2.9e-05,0.000307,101,1.629899,3.399346,2,8,0.333333,-1.333333,0.352304,6.416667,-1
3,"AB,R,R",6,157,7,0,1,RED,AB,1,1,10,10,14,4,2,10,1,0,0,0,0,1,1,0,2,105,1.623011,15.457252,101,1.629899,3.399346,2,8,0.333333,4.666667,0.352304,6.416667,-1
3,"AB,R,R",6,157,7,2,2,ORANGE,R,0,3,2,2,8,2,0,6,0,0,1,1,0,1,0,0,2,94,4.4e-05,0.000468,101,1.629899,3.399346,2,8,0.333333,-3.333333,0.352304,6.416667,-1
3,"AB,R,R",7,158,8,0,0,RED,AB,1,1,10,10,15,4,2,9,1,0,0,1,0,1,0,0,2,111,1.160458,10.454576,100,1.165895,3.771236,2,8,0.380952,5.333333,0.591065,29.666667,-1
3,"AB,R,R",7,158,8,1,1,BLUE,R,0,2,2,2,2,2,0,1,0,0,0,0,1,1,1,0,3,72,3.8e-05,0.000529,100,1.165895,3.771236,2,8,0.380952,-2.666667,0.591065,29.666667,-1
3,"AB,R,R",7,158,8,2,2,ORANGE,R,0,2,2,2,3,2,0,1,0,0,0,0,0,0,1,0,1,80,2.2e-05,0.000281,100,1.165895,3.771236,2,8,0.380952,-2.666667,0.591065,29.666667,-1
3,"AB,R,R",8,159,9,1,0,BLUE,R,0,3,2,2,7,2,0,4,0,0,2,1,0,1,0,1,3,77,3.7e-05,0.000482,84,1.168985,3.559026,2,8,0.355556,-3.0,0.381818,6.727273,-1
3,"AB,R,R",8,159,9,2,1,ORANGE,R,0,2,3,3,6,1,1,3,0,0,2,0,0,0,1,1,2,83,2.6e-05,0.00031,84,1.168985,3.559026,2,8,0.355556,-2.0,0.381818,6.727273,-1
3,"AB,R,R",8,159,9,0,2,RED,AB,1,1,10,10,13,2,3,6,1,0,0,0,2,1,0,3,6,90,1.163708,12.930089,84,1.168985,3.559026,2,8,0.355556,5.0,0.381818,6.727273,-1
3,"AB,R,R",9,160,10,2,0,ORANGE,R,0,2,2,2,4,2,0,2,0,0,0,2,0,1,1,0,4,44,1.4e-05,0.000309,50,0.767829,3.771236,2,8,0.380952,-2.666667,0.451977,7.666667,-1
3,"AB,R,R",9,160,10,0,1,RED,AB,1,1,10,10,9,4,2,7,1,0,0,0,1,0,0,0,1,54,0.764648,14.160155,50,0.767829,3.771236,2,8,0.380952,5.333333,0.451977,7.666667,-1
3,"AB,R,R",9,160,10,1,2,BLUE,R,0,2,2,2,4,2,0,3,0,0,0,3,0,1,3,0,7,44,2.2e-05,0.000496,50,0.767829,3.771236,2,8,0.380952,-2.666667,0.451977,7.666667,-1
3,"AB,R,R",10,161,11,1,0,BLUE,R,0,2,3,2,5,2,0,3,0,0,1,0,0,2,0,0,2,81,4e-05,0.000489,93,1.204141,3.559026,2,8,0.355556,-2.0,0.469136,8.6,-1
3,"AB,R,R",10,161,11,2,1,ORANGE,R,0,3,2,2,8,2,0,3,0,0,0,2,0,0,1,2,5,82,2.7e-05,0.000329,93,1.204141,3.559026,2,8,0.355556,-3.0,0.469136,8.6,-1
3,"AB,R,R",10,161,11,0,2,RED,AB,1,1,10,10,15,2,3,9,1,0,0,4,2,1,1,1,9,102,1.198167,11.746736,93,1.204141,3.559026,2,8,0.355556,5.0,0.469136,8.6,-1
3,"AB,R,R",11,162,12,1,0,BLUE,R,0,3,2,2,4,2,0,3,0,0,0,2,0,0,0,0,2,59,3e-05,0.000516,69,0.27129,3.559026,2,8,0.355556,-3.0,0.454023,16.8,-1
3,"AB,R,R",11,162,12,2,1,ORANGE,R,0,2,3,3,7,1,1,4,0,0,1,3,3,0,0,1,7,71,3e-05,0.000418,69,0.27129,3.559026,2,8,0.355556,-2.0,0.454023,16.8,-1
3,"AB,R,R",11,162,12,0,2,RED,AB,1,1,10,10,7,0,4,5,1,0,0,2,0,2,0,1,5,71,0.267474,3.767238,69,0.27129,3.559026,2,8,0.355556,5.0,0.454023,16.8,-1
3,"AB,R,R",12,163,13,1,0,BLUE,R,0,2,5,4,10,0,2,4,0,0,2,4,0,0,0,4,8,78,3.3e-05,0.000425,69,0.870793,3.299832,2,8,0.313725,-0.666667,0.393939,10.75,-1
3,"AB,R,R",12,163,13,2,1,ORANGE,R,0,3,2,2,2,2,0,1,0,0,0,3,0,1,2,0,6,53,1.5e-05,0.000285,69,0.870793,3.299832,2,8,0.313725,-3.666667,0.393939,10.75,-1
3,"AB,R,R",12,163,13,0,2,RED,AB,1,1,10,10,15,4,2,8,1,0,0,2,1,1,1,1,6,82,0.865887,10.5596,69,0.870793,3.299832,2,8,0.313725,4.333333,0.393939,10.75,-1
3,"AB,R,R",13,164,14,0,0,RED,AB,1,1,10,10,15,4,2,15,1,0,0,2,3,0,0,0,5,95,0.944095,9.937842,85,0.95008,3.771236,2,8,0.380952,5.333333,0.519231,12.571429,-1
3,"AB,R,R",13,164,14,2,1,ORANGE,R,0,2,2,2,2,2,0,1,0,0,1,0,0,0,2,0,2,72,3.5e-05,0.000491,85,0.95008,3.771236,2,8,0.380952,-2.666667,0.519231,12.571429,-1
3,"AB,R,R",13,164,14,1,2,BLUE,R,0,2,2,2,2,2,0,1,0,0,0,0,0,0,0,2,2,70,1.9e-05,0.000269,85,0.95008,3.771236,2,8,0.380952,-2.666667,0.519231,12.571429,-1
3,"AB,R,R",14,165,15,0,0,RED,AB,1,1,10,10,15,4,2,8,1,0,0,1,0,1,1,3,6,146,1.437773,9.847763,142,1.444884,3.399346,2,8,0.333333,4.666667,0.322581,4.157895,-1
3,"AB,R,R",14,165,15,2,1,ORANGE,R,0,3,2,2,3,2,0,2,0,0,0,0,3,1,1,0,5,124,6e-05,0.000481,142,1.444884,3.399346,2,8,0.333333,-3.333333,0.322581,4.157895,-1
3,"AB,R,R",14,165,15,1,2,BLUE,R,0,2,4,3,4,1,1,4,0,0,0,3,0,1,0,2,6,124,3.2e-05,0.00026,142,1.444884,3.399346,2,8,0.333333,-1.333333,0.322581,4.157895,-1
3,"AB,R,R",15,166,16,1,0,BLUE,R,0,3,2,2,3,2,0,2,0,0,0,0,0,0,0,0,0,69,3.5e-05,0.000509,93,1.304561,3.559026,2,8,0.355556,-3.0,0.504348,22.75,-1
3,"AB,R,R",15,166,16,2,1,ORANGE,R,0,2,3,3,7,1,1,4,0,0,2,0,2,0,0,1,3,86,2.4e-05,0.000282,93,1.304561,3.559026,2,8,0.355556,-2.0,0.504348,22.75,-1
3,"AB,R,R",15,166,16,0,2,RED,AB,1,1,10,10,15,4,2,12,1,0,0,1,2,2,4,0,9,107,1.297916,12.130055,93,1.304561,3.559026,2,8,0.355556,5.0,0.504348,22.75,-1
3,"AB,R,R",16,167,17,2,0,ORANGE,R,0,3,2,2,5,2,0,3,0,0,1,2,0,3,1,1,7,93,5e-05,0.000539,105,1.776411,3.559026,2,8,0.355556,-3.0,0.39548,6.0,-1
3,"AB,R,R",16,167,17,1,1,BLUE,R,0,2,3,3,5,1,1,2,0,0,0,0,0,0,2,0,2,101,2.9e-05,0.000292,105,1.776411,3.559026,2,8,0.355556,-2.0,0.39548,6.0,-1
3,"AB,R,R",16,167,17,0,2,RED,AB,1,1,10,10,15,4,2,11,1,0,0,2,3,2,1,0,8,115,1.76873,15.380265,105,1.776411,3.559026,2,8,0.355556,5.0,0.39548,6.0,-1
3,"AB,R,R",17,168,18,0,0,RED,AB,1,1,10,10,9,0,4,5,1,0,0,0,1,0,0,0,1,76,0.80219,10.555136,67,0.806356,3.559026,2,8,0.355556,5.0,0.397933,5.529412,-1
3,"AB,R,R",17,168,18,2,1,ORANGE,R,0,2,3,2,6,2,0,5,0,0,0,1,0,1,1,3,6,62,3e-05,0.000491,67,0.806356,3.559026,2,8,0.355556,-2.0,0.397933,5.529412,-1
3,"AB,R,R",17,168,18,1,2,BLUE,R,0,3,2,2,9,2,0,3,0,0,0,2,0,2,1,1,6,60,1.6e-05,0.000261,67,0.806356,3.559026,2,8,0.355556,-3.0,0.397933,5.529412,-1
3,"AB,R,R",18,169,19,2,0,ORANGE,R,0,2,4,4,5,2,0,4,0,1,3,1,0,1,2,2,6,74,2.1e-05,0.000282,77,1.004415,3.399346,2,8,0.333333,-1.333333,0.438596,7.818182,-1
3,"AB,R,R",18,169,19,0,1,RED,AB,1,1,10,10,15,4,2,8,1,0,0,2,0,1,1,0,4,83,0.997728,12.020818,77,1.004415,3.399346,2,8,0.333333,4.666667,0.438596,7.818182,-1
3,"AB,R,R",18,169,19,1,2,BLUE,R,0,3,2,2,14,2,0,5,0,0,0,0,1,0,1,0,2,75,3.4e-05,0.000457,77,1.004415,3.399346,2,8,0.333333,-3.333333,0.438596,7.818182,-1
3,"AB,R,R",19,170,20,2,0,ORANGE,R,0,2,2,2,4,2,0,3,0,0,1,1,0,0,1,2,4,54,1.6e-05,0.000296,59,1.011932,3.771236,2,8,0.380952,-2.666667,0.454277,8.0,-1
3,"AB,R,R",19,170,20,0,1,RED,AB,1,1,10,10,8,0,4,5,1,0,1,0,1,2,1,1,5,66,1.008744,15.284006,59,1.011932,3.771236,2,8,0.380952,5.333333,0.454277,8.0,-1
3,"AB,R,R",19,170,20,1,2,BLUE,R,0,2,2,2,4,2,0,3,0,0,0,1,0,0,3,0,4,54,2.3e-05,0.000418,59,1.011932,3.771236,2,8,0.380952,-2.666667,0.454277,8.0,-1
3,"AB,R,R",20,171,21,0,0,RED,AB,1,1,10,10,15,4,2,6,1,0,0,2,0,2,1,1,6,117,1.314806,11.237655,100,1.320833,3.299832,3,7,0.291667,4.666667,0.466667,8.636364,-1
3,"AB,R,R",20,171,21,1,1,BLUE,R,0,2,3,2,6,2,0,3,0,0,1,0,0,4,0,1,5,91,5.1e-05,0.000563,100,1.320833,3.299832,3,7,0.291667,-2.333333,0.466667,8.636364,-1
3,"AB,R,R",20,171,21,2,2,ORANGE,R,0,2,3,2,3,2,0,2,0,0,2,0,1,2,2,0,5,83,2.4e-05,0.000294,100,1.320833,3.299832,3,7,0.291667,-2.333333,0.466667,8.636364,-1
3,"AB,R,R",21,172,22,0,0,RED,AB,1,1,10,10,13,2,3,6,1,0,0,0,0,2,1,2,5,93,1.495821,16.084099,91,1.50101,3.771236,2,8,0.380952,5.333333,0.460177,8.8,-1
3,"AB,R,R",21,172,22,2,1,ORANGE,R,0,2,2,2,4,2,0,2,0,0,1,0,1,1,1,0,3,82,4.3e-05,0.00053,91,1.50101,3.771236,2,8,0.380952,-2.666667,0.460177,8.8,-1
3,"AB,R,R",21,172,22,1,2,BLUE,R,0,2,2,2,5,2,0,4,0,0,1,0,0,3,1,0,4,84,2.3e-05,0.00027,91,1.50101,3.771236,2,8,0.380952,-2.666667,0.460177,8.8,-1
3,"AB,R,R",22,173,23,1,0,BLUE,R,0,2,3,3,5,1,1,3,0,0,2,0,0,1,1,0,2,84,2.4e-05,0.000291,80,1.151262,3.559026,2,8,0.355556,-2.0,0.348718,5.0,-1
3,"AB,R,R",22,173,23,0,1,RED,AB,1,1,10,10,13,2,3,8,1,0,0,1,0,3,0,0,4,90,1.14592,12.732442,80,1.151262,3.559026,2,8,0.355556,5.0,0.348718,5.0,-1
3,"AB,R,R",22,173,23,2,2,ORANGE,R,0,3,2,2,7,2,0,3,0,0,0,1,0,3,3,0,7,70,3.5e-05,0.000495,80,1.151262,3.559026,2,8,0.355556,-3.0,0.348718,5.0,-1
3,"AB,R,R",23,174,24,2,0,ORANGE,R,0,2,2,2,3,2,0,1,0,0,0,0,0,0,0,0,0,71,4e-05,0.000566,93,0.727773,3.771236,2,8,0.380952,-2.666667,0.54902,15.0,-1
3,"AB,R,R",23,174,24,1,1,BLUE,R,0,2,2,2,2,2,0,1,0,0,2,1,0,0,1,0,2,87,2.5e-05,0.000283,93,0.727773,3.771236,2,8,0.380952,-2.666667,0.54902,15.0,-1
3,"AB,R,R",23,174,24,0,2,RED,AB,1,1,10,10,10,4,2,6,1,0,0,0,0,0,1,3,4,98,0.723431,7.381949,93,0.727773,3.771236,2,8,0.380952,5.333333,0.54902,15.0,-1
3,"AB,R,R",24,175,25,1,0,BLUE,R,0,3,2,2,5,2,0,3,0,0,0,1,0,2,0,1,4,71,3.2e-05,0.000454,80,1.606155,3.399346,2,8,0.333333,-3.333333,0.352941,6.142857,-1
3,"AB,R,R",24,175,25,0,1,RED,AB,1,1,10,10,10,4,2,6,1,0,0,0,0,1,0,1,2,88,1.600711,18.189899,80,1.606155,3.399346,2,8,0.333333,4.666667,0.352941,6.142857,-1
3,"AB,R,R",24,175,25,2,2,ORANGE,R,0,2,4,4,5,0,2,4,0,0,0,0,2,0,0,1,3,71,6.5e-05,0.000912,80,1.606155,3.399346,2,8,0.333333,-1.333333,0.352941,6.142857,-1
3,"AB,R,R",25,176,26,2,0,ORANGE,R,0,3,2,2,4,2,0,2,0,0,0,1,0,2,1,1,5,87,3.2e-05,0.000368,98,2.121514,3.559026,2,8,0.355556,-3.0,0.345912,4.666667,-1
3,"AB,R,R",25,176,26,0,1,RED,AB,1,1,10,10,14,0,4,7,1,0,1,2,0,1,0,0,3,114,2.114823,18.551075,98,2.121514,3.559026,2,8,0.355556,5.0,0.345912,4.666667,-1
3,"AB,R,R",25,176,26,1,2,BLUE,R,0,2,3,3,5,1,1,3,0,0,0,0,3,1,2,2,8,83,7.8e-05,0.000938,98,2.121514,3.559026,2,8,0.355556,-2.0,0.345912,4.666667,-1
3,"AB,R,R",26,177,27,2,0,ORANGE,R,0,2,2,2,12,2,0,7,0,0,1,1,0,0,0,0,1,106,5.1e-05,0.000477,117,2.123608,3.771236,2,8,0.380952,-2.666667,0.401235,5.642857,-1
3,"AB,R,R",26,177,27,1,1,BLUE,R,0,2,2,2,4,2,0,2,0,0,0,0,3,0,0,2,5,94,4.5e-05,0.00048,117,2.123608,3.771236,2,8,0.380952,-2.666667,0.401235,5.642857,-1
3,"AB,R,R",26,177,27,0,2,RED,AB,1,1,10,10,15,4,2,7,1,0,0,3,2,4,2,0,11,129,2.116488,16.406888,117,2.123608,3.771236,2,8,0.380952,5.333333,0.401235,5.642857,-1
3,"AB,R,R",27,178,28,0,0,RED,AB,1,1,10,10,15,4,2,10,1,0,0,1,1,2,0,0,4,160,1.309891,8.186817,145,1.320329,3.299832,2,8,0.280702,3.666667,0.343284,5.928571,-1
3,"AB,R,R",27,178,28,2,1,ORANGE,R,0,3,2,2,15,2,0,8,0,0,1,2,1,0,2,0,5,132,6.1e-05,0.000461,145,1.320329,3.299832,2,8,0.280702,-4.333333,0.343284,5.928571,-1
3,"AB,R,R",27,178,28,1,2,BLUE,R,0,2,7,7,4,1,2,3,0,1,4,0,0,2,0,0,2,143,3.8e-05,0.000267,145,1.320329,3.299832,2,8,0.280702,0.666667,0.343284,5.928571,-1
3,"AB,R,R",28,179,29,2,0,ORANGE,R,0,3,3,3,4,1,1,3,0,0,0,0,0,0,2,0,2,72,2e-05,0.000285,86,1.802591,2.867442,3,7,0.233333,-3.666667,0.294785,4.421053,-1
3,"AB,R,R",28,179,29,0,1,RED,AB,1,1,10,10,15,2,3,9,1,0,0,0,2,0,3,1,6,98,1.797027,18.337012,86,1.802591,2.867442,3,7,0.233333,3.333333,0.294785,4.421053,-1
3,"AB,R,R",28,179,29,1,2,BLUE,R,0,2,7,6,5,0,2,3,0,1,4,2,0,0,4,1,7,90,4e-05,0.000443,86,1.802591,2.867442,3,7,0.233333,0.333333,0.294785,4.421053,-1
3,"AB,R,R",29,180,30,2,0,ORANGE,R,0,2,2,2,4,2,0,2,0,0,0,1,0,0,0,0,1,90,3.8e-05,0.000421,102,1.233607,3.771236,2,8,0.380952,-2.666667,0.446429,7.25,-1
3,"AB,R,R",29,180,30,1,1,BLUE,R,0,2,2,2,4,2,0,3,0,0,1,0,0,3,1,0,4,92,2.7e-05,0.000289,102,1.233607,3.771236,2,8,0.380952,-2.666667,0.446429,7.25,-1
3,"AB,R,R",29,180,30,0,2,RED,AB,1,1,10,10,15,4,2,11,1,0,0,3,0,2,1,0,6,107,1.226695,11.464443,102,1.233607,3.771236,2,8,0.380952,5.333333,0.446429,7.25,-1
3,"AB,R,R",30,181,31,0,0,RED,AB,1,1,10,10,15,4,2,8,1,0,0,1,2,1,2,0,6,111,2.002091,18.036858,97,2.009251,3.771236,2,8,0.380952,5.333333,0.402402,7.090909,-1
3,"AB,R,R",30,181,31,1,1,BLUE,R,0,2,2,2,3,2,0,2,0,0,0,0,0,2,0,2,4,78,4.7e-05,0.000597,97,2.009251,3.771236,2,8,0.380952,-2.666667,0.402402,7.090909,-1
3,"AB,R,R",30,181,31,2,2,ORANGE,R,0,2,2,2,14,2,0,5,0,0,2,0,0,3,0,3,6,98,3.2e-05,0.000323,97,2.009251,3.771236,2,8,0.380952,-2.666667,0.402402,7.090909,-1
3,"AB,R,R",31,182,32,0,0,RED,AB,1,1,10,10,12,0,4,9,1,0,0,0,1,0,0,3,4,95,0.882091,9.285167,88,0.888908,3.559026,2,8,0.355556,5.0,0.408408,5.857143,-1
3,"AB,R,R",31,182,32,2,1,ORANGE,R,0,3,2,2,6,2,0,3,0,0,0,1,1,1,1,3,7,81,3.6e-05,0.000442,88,0.888908,3.559026,2,8,0.355556,-3.0,0.408408,5.857143,-1
3,"AB,R,R",31,182,32,1,2,BLUE,R,0,2,3,2,12,2,0,8,0,0,0,1,2,1,1,1,6,84,2.6e-05,0.000304,88,0.888908,3.559026,2,8,0.355556,-2.0,0.408408,5.857143,-1
3,"AB,R,R",32,183,33,2,0,ORANGE,R,0,2,2,2,3,2,0,2,0,0,2,0,0,3,0,0,3,61,1.7e-05,0.000279,65,0.683157,3.771236,2,8,0.380952,-2.666667,0.527778,20.0,-1
3,"AB,R,R",32,183,33,0,1,RED,AB,1,1,10,10,7,2,3,6,1,0,0,0,2,2,2,0,6,66,0.679403,10.293987,65,0.683157,3.771236,2,8,0.380952,5.333333,0.527778,20.0,-1
3,"AB,R,R",32,183,33,1,2,BLUE,R,0,2,2,2,10,2,0,6,0,0,0,0,1,0,0,1,2,57,2.6e-05,0.000458,65,0.683157,3.771236,2,8,0.380952,-2.666667,0.527778,20.0,-1
3,"AB,R,R",33,184,34,2,0,ORANGE,R,0,2,2,2,3,2,0,2,0,0,0,0,0,0,0,3,3,42,2.1e-05,0.00049,45,0.552805,3.771236,2,8,0.380952,-2.666667,0.442529,6.923077,-1
3,"AB,R,R",33,184,34,1,1,BLUE,R,0,2,2,2,4,2,0,2,0,0,0,1,0,0,0,1,2,40,1.3e-05,0.000321,45,0.552805,3.771236,2,8,0.380952,-2.666667,0.442529,6.923077,-1
3,"AB,R,R",33,184,34,0,2,RED,AB,1,1,10,10,11,2,3,6,1,0,0,2,0,0,0,0,2,51,0.54984,10.781185,45,0.552805,3.771236,2,8,0.380952,5.333333,0.442529,6.923077,-1
3,"AB,R,R",34,185,35,2,0,ORANGE,R,0,2,4,3,7,1,1,4,0,0,2,0,2,1,0,4,7,123,8.3e-05,0.000678,120,1.510897,3.399346,2,8,0.333333,-1.333333,0.433862,14.666667,-1
3,"AB,R,R",34,185,35,1,1,BLUE,R,0,3,2,2,3,2,0,2,0,0,1,0,0,2,2,0,4,102,3.5e-05,0.000341,120,1.510897,3.399346,2,8,0.333333,-3.333333,0.433862,14.666667,-1
3,"AB,R,R",34,185,35,0,2,RED,AB,1,1,10,10,11,4,2,9,1,0,0,0,0,2,1,0,3,115,1.50135,13.055221,120,1.510897,3.399346,2,8,0.333333,4.666667,0.433862,14.666667,-1
3,"AB,R,R",35,186,36,1,0,BLUE,R,0,3,2,2,5,2,0,3,0,0,0,2,0,1,3,0,6,56,2.3e-05,0.000408,59,0.750141,3.559026,2,8,0.355556,-3.0,0.419048,6.076923,-1
3,"AB,R,R",35,186,36,0,1,RED,AB,1,1,10,10,9,2,3,6,1,0,0,0,0,2,1,0,3,66,0.745925,11.301888,59,0.750141,3.559026,2,8,0.355556,5.0,0.419048,6.076923,-1
3,"AB,R,R",35,186,36,2,2,ORANGE,R,0,2,3,2,4,2,0,2,0,0,0,0,0,0,0,0,0,53,4.1e-05,0.000772,59,0.750141,3.559026,2,8,0.355556,-2.0,0.419048,6.076923,-1
3,"AB,R,R",36,187,37,2,0,ORANGE,R,0,2,3,2,5,2,0,3,0,0,0,0,0,0,1,2,3,48,1.5e-05,0.000303,44,0.651681,3.559026,2,8,0.355556,-2.0,0.437158,9.888889,-1
3,"AB,R,R",36,187,37,0,1,RED,AB,1,1,10,10,8,2,3,6,1,0,0,0,0,2,1,3,6,48,0.648723,13.515071,44,0.651681,3.559026,2,8,0.355556,5.0,0.437158,9.888889,-1
3,"AB,R,R",36,187,37,1,2,BLUE,R,0,3,2,2,6,2,0,3,0,0,0,1,1,0,0,0,2,37,2.5e-05,0.00068,44,0.651681,3.559026,2,8,0.355556,-3.0,0.437158,9.888889,-1
3,"AB,R,R",37,188,38,2,0,ORANGE,R,0,2,4,4,3,2,0,2,0,1,3,3,0,0,1,0,4,102,4.3e-05,0.000418,102,1.095306,3.091206,3,7,0.27451,-1.666667,0.487395,10.666667,-1
3,"AB,R,R",37,188,38,1,1,BLUE,R,0,3,3,2,3,2,0,2,0,0,0,0,2,1,0,2,5,77,2.6e-05,0.000335,102,1.095306,3.091206,3,7,0.27451,-2.666667,0.487395,10.666667,-1
3,"AB,R,R",37,188,38,0,2,RED,AB,1,1,10,10,15,4,2,6,1,0,0,0,4,0,1,0,5,105,1.089575,10.376904,102,1.095306,3.091206,3,7,0.27451,4.333333,0.487395,10.666667,-1
3,"AB,R,R",38,189,39,0,0,RED,AB,1,1,10,10,10,4,2,5,1,0,0,0,0,0,2,0,2,65,0.577296,8.881474,55,0.580902,3.771236,2,8,0.380952,5.333333,0.469841,9.222222,-1
3,"AB,R,R",38,189,39,1,1,BLUE,R,0,2,2,2,6,2,0,4,0,0,0,1,1,0,1,1,4,44,2.6e-05,0.000586,55,0.580902,3.771236,2,8,0.380952,-2.666667,0.469841,9.222222,-1
3,"AB,R,R",38,189,39,2,2,ORANGE,R,0,2,2,2,6,2,0,3,0,0,2,1,0,0,1,1,3,51,2.7e-05,0.000534,55,0.580902,3.771236,2,8,0.380952,-2.666667,0.469841,9.222222,-1
3,"AB,R,R",39,190,40,1,0,BLUE,R,0,2,2,2,8,2,0,5,0,0,1,3,0,1,0,1,5,85,2.6e-05,0.000301,92,1.15209,3.771236,2,8,0.380952,-2.666667,0.503268,13.833333,-1
3,"AB,R,R",39,190,40,0,1,RED,AB,1,1,10,10,15,4,2,12,1,0,0,0,0,4,1,1,6,107,1.14561,10.706634,92,1.15209,3.771236,2,8,0.380952,5.333333,0.503268,13.833333,-1
3,"AB,R,R",39,190,40,2,2,ORANGE,R,0,2,2,2,3,2,0,2,0,0,0,0,0,0,1,3,4,74,3.9e-05,0.000531,92,1.15209,3.771236,2,8,0.380952,-2.666667,0.503268,13.833333,-1
3,"AB,R,R",40,191,41,1,0,BLUE,R,0,2,2,2,13,2,0,5,0,0,0,0,2,0,0,2,4,90,4.3e-05,0.000479,96,0.803513,3.771236,2,8,0.380952,-2.666667,0.336391,4.055556,-1
3,"AB,R,R",40,191,41,2,1,ORANGE,R,0,2,2,2,4,2,0,4,0,0,1,0,0,1,0,0,1,86,2.5e-05,0.000292,96,0.803513,3.771236,2,8,0.380952,-2.666667,0.336391,4.055556,-1
3,"AB,R,R",40,191,41,0,2,RED,AB,1,1,10,10,15,4,2,8,1,0,0,3,0,0,1,0,4,98,0.796891,8.131543,96,0.803513,3.771236,2,8,0.380952,5.333333,0.336391,4.055556,-1
3,"AB,R,R",41,192,42,2,0,ORANGE,R,0,2,6,5,8,3,0,3,0,1,3,1,2,0,3,1,7,106,6.2e-05,0.000589,104,2.532345,3.265986,2,8,0.296296,0.0,0.404938,6.857143,-1
3,"AB,R,R",41,192,42,0,1,RED,AB,1,1,10,10,15,2,3,10,1,0,0,0,2,1,1,2,6,112,2.524682,22.541804,104,2.532345,3.265986,2,8,0.296296,4.0,0.404938,6.857143,-1
3,"AB,R,R",41,192,42,1,2,BLUE,R,0,3,2,2,4,2,0,1,0,0,0,1,0,0,0,0,1,79,5e-05,0.00063,104,2.532345,3.265986,2,8,0.296296,-4.0,0.404938,6.857143,-1
3,"AB,R,R",42,193,43,0,0,RED,AB,1,1,10,10,9,4,2,6,1,0,0,0,2,1,0,0,3,93,0.595626,6.404578,91,0.599954,3.771236,2,8,0.380952,5.333333,0.563218,25.5,-1
3,"AB,R,R",42,193,43,1,1,BLUE,R,0,2,2,2,2,2,0,1,0,0,1,0,2,3,2,0,7,79,3.7e-05,0.000467,91,0.599954,3.771236,2,8,0.380952,-2.666667,0.563218,25.5,-1
3,"AB,R,R",42,193,43,2,2,ORANGE,R,0,2,2,2,4,2,0,3,0,0,0,0,1,4,2,0,7,72,2e-05,0.000276,91,0.599954,3.771236,2,8,0.380952,-2.666667,0.563218,25.5,-1
3,"AB,R,R",43,194,44,1,0,BLUE,R,0,2,3,2,3,2,0,2,0,0,2,3,0,2,0,1,6,104,2.9e-05,0.00028,119,1.929951,3.299832,3,7,0.291667,-2.333333,0.434524,7.636364,-1
3,"AB,R,R",43,194,44,0,1,RED,AB,1,1,10,10,15,4,2,11,1,0,0,0,1,1,1,0,3,139,1.922268,13.829269,119,1.929951,3.299832,3,7,0.291667,4.666667,0.434524,7.636364,-1
3,"AB,R,R",43,194,44,2,2,ORANGE,R,0,2,3,2,7,2,0,4,0,0,0,3,0,2,0,1,6,98,5e-05,0.000509,119,1.929951,3.299832,3,7,0.291667,-2.333333,0.434524,7.636364,-1
3,"AB,R,R",44,195,45,1,0,BLUE,R,0,2,2,2,4,2,0,3,0,0,0,2,0,0,1,2,5,56,2.6e-05,0.000467,66,0.978506,3.771236,2,8,0.380952,-2.666667,0.448276,9.666667,-1
3,"AB,R,R",44,195,45,2,1,ORANGE,R,0,2,2,2,4,2,0,4,0,0,0,0,4,1,2,1,8,60,1.9e-05,0.00032,66,0.978506,3.771236,2,8,0.380952,-2.666667,0.448276,9.666667,-1
3,"AB,R,R",44,195,45,0,2,RED,AB,1,1,10,10,14,4,2,6,1,0,0,1,0,1,1,0,3,73,0.974264,13.346086,66,0.978506,3.771236,2,8,0.380952,5.333333,0.448276,9.666667,-1
