lineup_id,lineup,game_in_lineup,global_game_id,seed,has_winner,winner_color,winner_agent,num_turns,game_duration_s,vp_std,vp_min,vp_max,vp_range,vp_gini,prod_gini_final,prod_max_min_ratio,turns_until_equalized
8,"MCTS,R,CONVEX",33,434,34,1,BLUE,R,104,2.619756,3.771236,2,10,8,0.380952,0.217054,2.647059,-1
8,"MCTS,R,CONVEX",34,435,35,1,BLUE,R,317,8.719252,2.624669,4,10,6,0.173913,0.092896,1.548387,-1
8,"MCTS,R,CONVEX",35,436,36,1,BLUE,R,451,9.776886,1.632993,6,10,4,0.111111,0.095238,1.517241,-1
8,"MCTS,R,CONVEX",36,437,37,1,BLUE,R,222,6.596324,2.160247,5,10,5,0.15873,0.14359,2.12,-1
8,"MCTS,R,CONVEX",37,438,38,1,RED,MCTS,114,4.339146,3.771236,2,10,8,0.380952,0.410256,25.0,-1
8,"MCTS,R,CONVEX",38,439,39,1,ORANGE,CONVEX,390,14.19608,0.471405,9,10,1,0.02381,0.122137,1.727273,-1
8,"MCTS,R,CONVEX",39,440,40,1,RED,MCTS,269,11.643834,2.624669,4,10,6,0.210526,0.206573,2.692308,-1
8,"MCTS,R,CONVEX",40,441,41,1,BLUE,R,403,7.618088,3.559026,2,10,8,0.253968,0.201058,3.0,-1
8,"MCTS,R,CONVEX",41,442,42,1,RED,MCTS,239,8.9026,1.632993,6,10,4,0.111111,0.104987,1.588235,-1
8,"MCTS,R,CONVEX",42,443,43,1,RED,MCTS,265,9.913078,3.299832,2,10,8,0.313725,0.078853,1.407407,-1
8,"MCTS,R,CONVEX",43,444,44,1,BLUE,R,169,4.357641,3.399346,2,10,8,0.333333,0.161905,2.307692,-1
8,"MCTS,R,CONVEX",44,445,45,1,RED,MCTS,288,9.846962,3.091206,3,10,7,0.27451,0.252252,3.8,-1
8,"MCTS,R,CONVEX",45,446,46,1,RED,MCTS,211,6.125642,3.399346,2,10,8,0.333333,0.243902,4.333333,-1
8,"MCTS,R,CONVEX",46,447,47,1,RED,MCTS,305,6.2002,3.299832,2,10,8,0.313725,0.059259,1.307692,-1
8,"MCTS,R,CONVEX",47,448,48,0,NONE,NONE,1000,20.143371,0.471405,8,9,1,0.025641,0.088889,1.470588,-1
8,"MCTS,R,CONVEX",48,449,49,1,RED,MCTS,181,5.951449,2.054805,5,10,5,0.151515,0.186186,2.631579,-1
8,"MCTS,R,CONVEX",49,450,50,1,RED,MCTS,351,7.399755,3.399346,2,10,8,0.333333,0.285714,4.75,-1
9,"AB,R,CONVEX",0,451,1,1,RED,AB,94,1.98201,3.299832,2,10,8,0.313725,0.295082,6.4,-1
9,"AB,R,CONVEX",1,452,2,1,RED,AB,91,1.551081,3.771236,2,10,8,0.380952,0.382609,7.0,-1
9,"AB,R,CONVEX",2,453,3,1,RED,AB,73,1.214493,3.771236,2,10,8,0.380952,0.48318,27.333333,-1
9,"AB,R,CONVEX",3,454,4,1,RED,AB,70,2.08289,3.559026,2,10,8,0.355556,0.282051,3.619048,-1
9,"AB,R,CONVEX",4,455,5,1,RED,AB,45,1.090801,3.771236,2,10,8,0.380952,0.368564,5.857143,-1
9,"AB,R,CONVEX",5,456,6,1,RED,AB,68,1.522019,3.771236,2,10,8,0.380952,0.348348,4.866667,-1
9,"AB,R,CONVEX",6,457,7,1,RED,AB,140,3.549686,3.771236,2,10,8,0.380952,0.270042,3.666667,-1
9,"AB,R,CONVEX",7,458,8,1,RED,AB,100,1.799758,3.771236,2,10,8,0.380952,0.43771,14.0,-1
9,"AB,R,CONVEX",8,459,9,1,RED,AB,78,1.811213,3.559026,2,10,8,0.355556,0.367816,8.111111,-1
9,"AB,R,CONVEX",9,460,10,1,RED,AB,35,0.623497,4.242641,2,11,9,0.4,0.429379,9.444444,-1
9,"AB,R,CONVEX",10,461,11,1,RED,AB,66,1.45744,3.559026,2,10,8,0.355556,0.408046,11.142857,-1
9,"AB,R,CONVEX",11,462,12,1,RED,AB,99,2.097371,3.771236,2,10,8,0.380952,0.434251,11.142857,-1
9,"AB,R,CONVEX",12,463,13,1,RED,AB,51,1.088462,3.771236,2,10,8,0.380952,0.368932,6.181818,-1
9,"AB,R,CONVEX",13,464,14,1,RED,AB,55,1.183272,3.559026,2,10,8,0.355556,0.411111,15.8,-1
9,"AB,R,CONVEX",14,465,15,1,RED,AB,79,1.37645,3.771236,2,10,8,0.380952,0.396396,6.5,-1
9,"AB,R,CONVEX",15,466,16,1,RED,AB,84,2.260624,3.559026,2,10,8,0.355556,0.348958,7.090909,-1
9,"AB,R,CONVEX",16,467,17,1,RED,AB,123,2.283748,3.399346,2,10,8,0.333333,0.306878,7.444444,-1
9,"AB,R,CONVEX",17,468,18,1,RED,AB,94,2.300946,3.265986,2,10,8,0.296296,0.259542,3.217391,-1
9,"AB,R,CONVEX",18,469,19,1,RED,AB,65,1.663467,3.771236,2,10,8,0.380952,0.387464,6.230769,-1
9,"AB,R,CONVEX",19,470,20,1,RED,AB,110,1.938384,3.399346,2,10,8,0.333333,0.330789,8.222222,-1
9,"AB,R,CONVEX",20,471,21,1,RED,AB,73,1.702623,3.771236,2,10,8,0.380952,0.356955,5.0,-1
9,"AB,R,CONVEX",21,472,22,1,RED,AB,106,1.775187,2.494438,4,10,6,0.2,0.25,3.347826,-1
9,"AB,R,CONVEX",22,473,23,1,RED,AB,125,2.560978,2.94392,3,10,7,0.259259,0.307692,3.571429,-1
9,"AB,R,CONVEX",23,474,24,1,RED,AB,102,1.796698,3.399346,2,10,8,0.333333,0.296296,4.6,-1
9,"AB,R,CONVEX",24,475,25,1,RED,AB,80,1.68836,2.94392,3,10,7,0.259259,0.215385,3.210526,-1
9,"AB,R,CONVEX",25,476,26,1,RED,AB,143,2.32957,3.559026,2,10,8,0.355556,0.349727,5.923077,-1
9,"AB,R,CONVEX",26,477,27,1,RED,AB,123,2.194025,3.559026,2,10,8,0.355556,0.342342,4.8,-1
9,"AB,R,CONVEX",27,478,28,1,RED,AB,139,2.253373,3.265986,2,10,8,0.296296,0.328125,4.15,-1
9,"AB,R,CONVEX",28,479,29,1,RED,AB,47,0.695852,3.771236,2,10,8,0.380952,0.428571,10.0,-1
9,"AB,R,CONVEX",29,480,30,1,RED,AB,63,1.418922,3.559026,2,10,8,0.355556,0.313043,4.0,-1
9,"AB,R,CONVEX",30,481,31,1,RED,AB,97,2.616894,3.771236,2,10,8,0.380952,0.345238,4.866667,-1
9,"AB,R,CONVEX",31,482,32,1,RED,AB,91,1.857072,3.559026,2,10,8,0.355556,0.304598,3.789474,-1
9,"AB,R,CONVEX",32,483,33,1,RED,AB,62,1.162099,3.265986,2,10,8,0.296296,0.373333,9.4,-1
9,"AB,R,CONVEX",33,484,34,1,RED,AB,93,1.89494,3.399346,2,10,8,0.333333,0.348718,4.4,-1
9,"AB,R,CONVEX",34,485,35,1,RED,AB,69,1.444201,3.399346,2,10,8,0.333333,0.302326,4.25,-1
9,"AB,R,CONVEX",35,486,36,1,RED,AB,116,3.028946,2.867442,3,10,7,0.245614,0.345238,4.625,-1
9,"AB,R,CONVEX",36,487,37,1,RED,AB,56,0.856321,3.399346,2,10,8,0.333333,0.417989,8.181818,-1
9,"AB,R,CONVEX",37,488,38,1,RED,AB,99,1.554482,3.399346,2,10,8,0.333333,0.515815,54.0,-1
9,"AB,R,CONVEX",38,489,39,1,RED,AB,91,1.472798,3.771236,2,10,8,0.380952,0.415205,8.1,-1
9,"AB,R,CONVEX",39,490,40,1,RED,AB,86,1.158482,3.771236,2,10,8,0.380952,0.363636,5.909091,-1
9,"AB,R,CONVEX",40,491,41,1,RED,AB,81,2.378853,3.771236,2,10,8,0.380952,0.311475,3.85,-1
9,"AB,R,CONVEX",41,492,42,1,RED,AB,50,1.104401,3.559026,2,10,8,0.355556,0.375,11.285714,-1
9,"AB,R,CONVEX",42,493,43,1,RED,AB,94,1.843273,3.399346,2,10,8,0.333333,0.472222,22.25,-1
9,"AB,R,CONVEX",43,494,44,1,RED,AB,77,1.745465,3.559026,2,10,8,0.355556,0.373089,6.083333,-1
9,"AB,R,CONVEX",44,495,45,1,RED,AB,69,0.882813,3.771236,2,10,8,0.380952,0.394444,6.916667,-1
9,"AB,R,CONVEX",45,496,46,1,RED,AB,61,0.870626,3.771236,2,10,8,0.380952,0.432432,11.285714,-1
9,"AB,R,CONVEX",46,497,47,1,RED,AB,47,0.691323,3.771236,2,10,8,0.380952,0.411215,9.25,-1
9,"AB,R,CONVEX",47,498,48,1,RED,AB,96,1.712696,3.399346,2,10,8,0.333333,0.416667,8.777778,-1
9,"AB,R,CONVEX",48,499,49,1,RED,AB,106,2.868228,3.299832,2,10,8,0.280702,0.345154,8.3,-1
9,"AB,R,CONVEX",49,500,50,1,RED,AB,63,0.985111,3.858612,2,11,9,0.352941,0.302083,3.521739,-1
10,"VALUE,R,CONVEX",0,501,1,1,RED,VALUE,94,0.588075,3.091206,3,10,7,0.27451,0.360656,7.6,-1
10,"VALUE,R,CONVEX",1,502,2,1,RED,VALUE,118,0.673774,3.771236,2,10,8,0.380952,0.380117,6.909091,-1
10,"VALUE,R,CONVEX",2,503,3,1,RED,VALUE,85,0.41056,3.559026,2,10,8,0.355556,0.460481,23.333333,-1
10,"VALUE,R,CONVEX",3,504,4,1,RED,VALUE,58,0.332354,3.559026,2,10,8,0.355556,0.28655,3.333333,-1
10,"VALUE,R,CONVEX",4,505,5,1,RED,VALUE,72,0.449042,3.559026,2,10,8,0.355556,0.347619,6.214286,-1
10,"VALUE,R,CONVEX",5,506,6,1,RED,VALUE,65,0.441366,3.771236,2,10,8,0.380952,0.35119,4.933333,-1
10,"VALUE,R,CONVEX",6,507,7,1,RED,VALUE,134,0.651197,3.399346,2,10,8,0.333333,0.36246,5.666667,-1
10,"VALUE,R,CONVEX",7,508,8,1,RED,VALUE,76,0.580507,3.771236,2,10,8,0.380952,0.43771,14.0,-1
10,"VALUE,R,CONVEX",8,509,9,1,RED,VALUE,72,0.432975,3.771236,2,10,8,0.380952,0.410256,8.111111,-1
10,"VALUE,R,CONVEX",9,510,10,1,RED,VALUE,98,0.620552,3.771236,2,10,8,0.380952,0.397436,7.888889,-1
10,"VALUE,R,CONVEX",10,511,11,1,RED,VALUE,57,0.440266,3.559026,2,10,8,0.355556,0.444444,11.285714,-1
10,"VALUE,R,CONVEX",11,512,12,1,RED,VALUE,78,0.405308,3.771236,2,10,8,0.380952,0.429907,10.857143,-1
10,"VALUE,R,CONVEX",12,513,13,1,RED,VALUE,60,0.473477,4.242641,2,11,9,0.4,0.397661,7.181818,-1
10,"VALUE,R,CONVEX",13,514,14,1,RED,VALUE,58,0.382578,3.771236,2,10,8,0.380952,0.454829,15.6,-1
10,"VALUE,R,CONVEX",14,515,15,1,RED,VALUE,79,0.42405,3.771236,2,10,8,0.380952,0.386293,6.166667,-1
10,"VALUE,R,CONVEX",15,516,16,1,RED,VALUE,69,0.451438,3.771236,2,10,8,0.380952,0.384384,6.818182,-1
10,"VALUE,R,CONVEX",16,517,17,1,RED,VALUE,162,0.937562,2.828427,4,10,6,0.222222,0.3125,7.666667,-1
10,"VALUE,R,CONVEX",17,518,18,1,RED,VALUE,58,0.339852,3.299832,2,10,8,0.313725,0.25641,3.173913,-1
10,"VALUE,R,CONVEX",18,519,19,1,RED,VALUE,68,0.543619,3.399346,2,10,8,0.333333,0.409449,7.0,-1
10,"VALUE,R,CONVEX",19,520,20,1,RED,VALUE,110,0.786297,3.265986,2,10,8,0.296296,0.361111,9.666667,-1
10,"VALUE,R,CONVEX",20,521,21,1,RED,VALUE,139,0.865214,3.299832,2,10,8,0.313725,0.304251,5.0,-1
10,"VALUE,R,CONVEX",21,522,22,1,RED,VALUE,82,0.452998,3.299832,2,10,8,0.313725,0.298507,5.0,-1
10,"VALUE,R,CONVEX",22,523,23,1,RED,VALUE,137,0.797741,2.357023,5,10,5,0.166667,0.283465,3.571429,-1
10,"VALUE,R,CONVEX",23,524,24,1,RED,VALUE,183,0.957184,2.94392,3,10,7,0.259259,0.403509,7.9,-1
10,"VALUE,R,CONVEX",24,525,25,1,RED,VALUE,62,0.553542,2.494438,4,10,6,0.2,0.328767,7.0,-1
10,"VALUE,R,CONVEX",25,526,26,1,RED,VALUE,146,0.727664,3.559026,2,10,8,0.355556,0.347107,5.846154,-1
10,"VALUE,R,CONVEX",26,527,27,1,RED,VALUE,111,0.6305,3.299832,2,10,8,0.313725,0.360856,5.538462,-1
10,"VALUE,R,CONVEX",27,528,28,1,RED,VALUE,112,0.545128,3.399346,2,10,8,0.333333,0.383648,7.1,-1
10,"VALUE,R,CONVEX",28,529,29,1,RED,VALUE,59,0.338937,3.091206,3,10,7,0.27451,0.327684,10.666667,-1
10,"VALUE,R,CONVEX",29,530,30,1,RED,VALUE,87,0.556512,3.771236,2,10,8,0.380952,0.308772,4.384615,-1
10,"VALUE,R,CONVEX",30,531,31,1,RED,VALUE,79,0.591321,3.771236,2,10,8,0.380952,0.342342,4.8,-1
10,"VALUE,R,CONVEX",31,532,32,1,RED,VALUE,118,0.589103,3.771236,2,10,8,0.380952,0.284848,3.473684,-1
10,"VALUE,R,CONVEX",32,533,33,1,RED,VALUE,113,0.605681,3.399346,2,10,8,0.333333,0.290598,6.1,-1
10,"VALUE,R,CONVEX",33,534,34,1,RED,VALUE,66,0.42981,3.299832,2,10,8,0.313725,0.312057,4.0,-1
10,"VALUE,R,CONVEX",34,535,35,1,RED,VALUE,90,0.663085,2.054805,5,10,5,0.151515,0.222222,2.958333,-1
10,"VALUE,R,CONVEX",35,536,36,1,RED,VALUE,107,0.710519,3.091206,3,10,7,0.27451,0.413223,7.25,-1
10,"VALUE,R,CONVEX",36,537,37,1,RED,VALUE,56,0.396023,3.265986,2,10,8,0.296296,0.356989,8.545455,-1
10,"VALUE,R,CONVEX",37,538,38,1,RED,VALUE,72,0.484665,3.771236,2,10,8,0.380952,0.491525,44.5,-1
10,"VALUE,R,CONVEX",38,539,39,1,RED,VALUE,133,0.794931,3.399346,2,10,8,0.333333,0.371585,7.8,-1
10,"VALUE,R,CONVEX",39,540,40,1,RED,VALUE,98,0.525813,3.771236,2,10,8,0.380952,0.34058,5.272727,-1
10,"VALUE,R,CONVEX",40,541,41,1,RED,VALUE,99,0.586189,2.828427,4,10,6,0.222222,0.340852,4.4,-1
10,"VALUE,R,CONVEX",41,542,42,1,RED,VALUE,125,0.731844,3.399346,2,10,8,0.333333,0.296837,6.545455,-1
10,"VALUE,R,CONVEX",42,543,43,1,RED,VALUE,109,0.596915,3.559026,2,10,8,0.355556,0.472222,22.25,-1
10,"VALUE,R,CONVEX",43,544,44,1,RED,VALUE,80,0.419313,3.771236,2,10,8,0.380952,0.340136,5.166667,-1
10,"VALUE,R,CONVEX",44,545,45,1,RED,VALUE,81,0.542619,3.771236,2,10,8,0.380952,0.387464,6.666667,-1
10,"VALUE,R,CONVEX",45,546,46,1,RED,VALUE,79,0.495966,3.771236,2,10,8,0.380952,0.432432,11.285714,-1
10,"VALUE,R,CONVEX",46,547,47,1,RED,VALUE,89,0.584144,3.399346,2,10,8,0.333333,0.424779,10.0,-1
10,"VALUE,R,CONVEX",47,548,48,1,RED,VALUE,96,0.465772,3.771236,2,10,8,0.380952,0.379085,6.8,-1
10,"VALUE,R,CONVEX",48,549,49,1,RED,VALUE,85,0.68402,3.265986,2,10,8,0.296296,0.347826,10.0,-1
10,"VALUE,R,CONVEX",49,550,50,1,RED,VALUE,54,0.282247,4.242641,2,11,9,0.4,0.330435,4.352941,-1
11,"WR,R,CONVEX",0,551,1,1,RED,WR,469,2.073037,3.399346,3,11,8,0.280702,0.107843,1.611111,-1
11,"WR,R,CONVEX",1,552,2,1,RED,WR,385,1.682874,3.559026,2,10,8,0.253968,0.177215,2.4,-1
11,"WR,R,CONVEX",2,553,3,1,RED,WR,430,1.742171,2.494438,4,10,6,0.181818,0.243056,3.058824,-1
11,"WR,R,CONVEX",3,554,4,1,RED,WR,316,1.206349,3.399346,2,10,8,0.333333,0.137566,1.866667,-1
11,"WR,R,CONVEX",4,555,5,1,RED,WR,291,1.336846,2.867442,3,10,7,0.233333,0.326389,5.272727,-1
11,"WR,R,CONVEX",5,556,6,1,RED,WR,230,1.08417,3.299832,2,10,8,0.280702,0.314815,5.857143,-1
11,"WR,R,CONVEX",6,557,7,1,ORANGE,CONVEX,333,1.55635,0.816497,8,10,2,0.049383,0.188506,2.464286,-1
11,"WR,R,CONVEX",7,558,8,1,RED,WR,373,1.506429,2.054805,5,10,5,0.151515,0.107937,1.653846,-1
11,"WR,R,CONVEX",8,559,9,1,BLUE,R,412,1.700627,1.414214,7,10,3,0.083333,0.154882,2.095238,-1
11,"WR,R,CONVEX",9,560,10,1,RED,WR,140,0.769698,3.299832,2,10,8,0.280702,0.217391,3.5,-1
11,"WR,R,CONVEX",10,561,11,1,RED,WR,393,1.738505,2.357023,5,10,5,0.166667,0.203922,3.363636,-1
11,"WR,R,CONVEX",11,562,12,1,ORANGE,CONVEX,350,1.871933,2.44949,4,10,6,0.190476,0.410853,9.833333,-1
11,"WR,R,CONVEX",12,563,13,1,RED,WR,156,0.793877,3.559026,2,10,8,0.355556,0.195556,2.571429,-1
11,"WR,R,CONVEX",13,564,14,1,RED,WR,457,1.996537,3.265986,2,10,8,0.296296,0.354978,5.555556,-1
11,"WR,R,CONVEX",14,565,15,1,RED,WR,394,1.512272,2.94392,3,10,7,0.222222,0.150327,1.958333,-1
11,"WR,R,CONVEX",15,566,16,1,RED,WR,147,0.767379,3.399346,2,10,8,0.333333,0.390244,13.0,-1
11,"WR,R,CONVEX",16,567,17,1,ORANGE,CONVEX,109,0.755434,3.091206,3,10,7,0.27451,0.394558,5.833333,-1
11,"WR,R,CONVEX",17,568,18,1,RED,WR,130,0.622756,3.299832,2,10,8,0.313725,0.133333,1.888889,-1
11,"WR,R,CONVEX",18,569,19,1,BLUE,R,225,1.010571,2.054805,5,10,5,0.151515,0.229333,3.263158,-1
11,"WR,R,CONVEX",19,570,20,1,BLUE,R,282,1.251601,2.624669,4,10,6,0.210526,0.159292,2.285714,-1
11,"WR,R,CONVEX",20,571,21,1,RED,WR,253,1.122768,3.091206,3,10,7,0.212121,0.282282,6.222222,-1
11,"WR,R,CONVEX",21,572,22,1,BLUE,R,330,1.502338,3.559026,2,10,8,0.253968,0.318318,11.6,-1
11,"WR,R,CONVEX",22,573,23,1,ORANGE,CONVEX,183,1.05066,1.699673,6,10,4,0.115942,0.205607,2.941176,-1
11,"WR,R,CONVEX",23,574,24,1,RED,WR,267,1.186904,3.299832,3,11,8,0.266667,0.217949,3.125,-1
11,"WR,R,CONVEX",24,575,25,1,RED,WR,359,1.331191,3.559026,2,10,8,0.355556,0.24,3.571429,-1
11,"WR,R,CONVEX",25,576,26,1,BLUE,R,519,2.049363,0.816497,8,10,2,0.049383,0.050125,1.263158,-1
11,"WR,R,CONVEX",26,577,27,1,RED,WR,207,0.809455,3.399346,2,10,8,0.333333,0.294737,6.25,-1
11,"WR,R,CONVEX",27,578,28,1,RED,WR,217,0.826768,3.559026,2,10,8,0.355556,0.134831,1.782609,-1
11,"WR,R,CONVEX",28,579,29,1,RED,WR,158,0.694012,3.399346,2,10,8,0.333333,0.172619,2.526316,-1
11,"WR,R,CONVEX",29,580,30,1,BLUE,R,437,1.717921,2.160247,5,10,5,0.138889,0.072464,1.37037,-1
11,"WR,R,CONVEX",30,581,31,1,RED,WR,277,1.240536,2.867442,3,10,7,0.245614,0.202614,2.823529,-1
11,"WR,R,CONVEX",31,582,32,1,RED,WR,133,0.615227,3.091206,3,10,7,0.27451,0.184739,2.277778,-1
11,"WR,R,CONVEX",32,583,33,1,ORANGE,CONVEX,292,1.387326,3.299832,2,10,8,0.280702,0.447257,18.666667,-1
11,"WR,R,CONVEX",33,584,34,1,RED,WR,315,1.378524,2.44949,4,10,6,0.190476,0.074074,1.416667,-1
11,"WR,R,CONVEX",34,585,35,1,RED,WR,147,0.83831,2.357023,6,11,5,0.144928,0.077135,1.4375,-1
11,"WR,R,CONVEX",35,586,36,1,RED,WR,287,1.19171,2.160247,5,10,5,0.15873,0.170543,2.047619,-1
11,"WR,R,CONVEX",36,587,37,1,RED,WR,137,0.733245,2.494438,4,10,6,0.181818,0.277778,6.555556,-1
11,"WR,R,CONVEX",37,588,38,1,RED,WR,303,1.312957,2.624669,4,10,6,0.210526,0.03653,1.181818,-1
11,"WR,R,CONVEX",38,589,39,1,BLUE,R,251,1.137965,3.091206,3,10,7,0.27451,0.206897,2.5,-1
11,"WR,R,CONVEX",39,590,40,1,BLUE,R,238,0.880802,3.559026,2,10,8,0.355556,0.302405,3.933333,-1
11,"WR,R,CONVEX",40,591,41,1,BLUE,R,139,0.579744,2.828427,4,10,6,0.222222,0.166667,2.5,-1
11,"WR,R,CONVEX",41,592,42,1,RED,WR,347,1.484366,4.242641,2,11,9,0.4,0.164384,2.285714,-1
11,"WR,R,CONVEX",42,593,43,1,RED,WR,952,3.590836,3.559026,2,10,8,0.253968,0.098039,1.555556,-1
11,"WR,R,CONVEX",43,594,44,1,RED,WR,200,0.952568,2.624669,4,10,6,0.210526,0.052434,1.28,-1
11,"WR,R,CONVEX",44,595,45,1,RED,WR,105,0.579184,3.091206,3,10,7,0.27451,0.333333,5.272727,-1
11,"WR,R,CONVEX",45,596,46,1,RED,WR,343,1.495845,3.559026,2,10,8,0.355556,0.174863,2.6,-1
11,"WR,R,CONVEX",46,597,47,1,RED,WR,551,1.954673,2.94392,3,10,7,0.222222,0.058608,1.307692,-1
11,"WR,R,CONVEX",47,598,48,1,BLUE,R,305,1.322621,2.160247,5,10,5,0.15873,0.264151,4.230769,-1
11,"WR,R,CONVEX",48,599,49,1,RED,WR,193,0.871703,1.699673,6,10,4,0.115942,0.211111,3.375,-1
11,"WR,R,CONVEX",49,600,50,1,RED,WR,297,1.018377,3.559026,2,10,8,0.253968,0.086022,1.5,-1
